"species","colour","cluster","cluster_int","cluster_name"
"Ampithoe.rubricata","#909800","D",4,"Zone1_D"
"Mytilus","#909800","D",4,"Zone1_D"
"Alisma.wahlenbergii","#E16A86","C",3,"Zone1_C"
"Eleocharis.mamillata","#E16A86","C",3,"Zone1_C"
"Cicuta.virosa","#E16A86","C",3,"Zone1_C"
"Eleocharis.parvula","#E16A86","C",3,"Zone1_C"
"Chara.virgata","#E16A86","C",3,"Zone1_C"
"Potamogeton.berchtoldii","#E16A86","C",3,"Zone1_C"
"Equisetum.fluviatile","#E16A86","C",3,"Zone1_C"
"Potamogeton.friesii","#E16A86","C",3,"Zone1_C"
"Callitriche.palustris","#E16A86","C",3,"Zone1_C"
"Elatine.hydropiper","#E16A86","C",3,"Zone1_C"
"Caltha.palustris","#E16A86","C",3,"Zone1_C"
"Ranunculus.reptans","#E16A86","C",3,"Zone1_C"
"Potamogeton.gramineus","#E16A86","C",3,"Zone1_C"
"Callitriche.hermaphroditica","#E16A86","C",3,"Zone1_C"
"Myriophyllum.alterniflorum","#E16A86","C",3,"Zone1_C"
"Eleocharis.uniglumis","#E16A86","C",3,"Zone1_C"
"Eleocharis.palustris","#E16A86","C",3,"Zone1_C"
"Limosella.aquatica","#E16A86","C",3,"Zone1_C"
"Potamogeton.pusillus","#E16A86","C",3,"Zone1_C"
"Eleocharis.acicularis","#E16A86","C",3,"Zone1_C"
"Subularia.aquatica","#E16A86","C",3,"Zone1_C"
"Potamogeton.obtusifolius","#9183E6","B",2,"Zone1_B"
"Typha.angustifolia","#9183E6","B",2,"Zone1_B"
"Nuphar.lutea","#9183E6","B",2,"Zone1_B"
"Nymphaea.alba","#9183E6","B",2,"Zone1_B"
"Potamogeton.natans","#9183E6","B",2,"Zone1_B"
"Schoenoplectus.lacustris","#9183E6","B",2,"Zone1_B"
"Myriophyllum.verticillatum","#9183E6","B",2,"Zone1_B"
"Typha.latifolia","#9183E6","B",2,"Zone1_B"
"Ranunculus.peltatus.peltatus","#9183E6","B",2,"Zone1_B"
"Hippuris.vulgaris","#9183E6","B",2,"Zone1_B"
"Schoenoplectus.tabernaemontani","#9183E6","B",2,"Zone1_B"
"Lemna.trisulca","#9183E6","B",2,"Zone1_B"
"Myriophyllum.sibiricum","#9183E6","B",2,"Zone1_B"
"Chara.tomentosa","#9183E6","B",2,"Zone1_B"
"Najas.marina","#9183E6","B",2,"Zone1_B"
"Bolboschoenus.maritimus","#9183E6","B",2,"Zone1_B"
"Ceratophyllum.demersum","#9183E6","B",2,"Zone1_B"
"Phragmites.australis","#9183E6","B",2,"Zone1_B"
"Dreissena.polymorpha","#00AD9A","A",1,"Zone1_A"
"Chaetomorpha.linum","#00AD9A","A",1,"Zone1_A"
"Ruppia.cirrhosa","#00AD9A","A",1,"Zone1_A"
"Butomus.umbellatus","#00AD9A","A",1,"Zone1_A"
"Zostera.marina","#00AD9A","A",1,"Zone1_A"
"Ceramium.diaphanum","#00AD9A","A",1,"Zone1_A"
"Potamogeton.crispus","#00AD9A","A",1,"Zone1_A"
"Ulva.prolifera","#00AD9A","A",1,"Zone1_A"
"Urospora.penicilliformis","#00AD9A","A",1,"Zone1_A"
"Leathesia.marina","#00AD9A","A",1,"Zone1_A"
"Chara.connivens","#00AD9A","A",1,"Zone1_A"
"Rhizoclonium.riparium","#00AD9A","A",1,"Zone1_A"
"Ruppia.maritima","#00AD9A","A",1,"Zone1_A"
"Chara.baltica","#00AD9A","A",1,"Zone1_A"
"Chara.canescens","#00AD9A","A",1,"Zone1_A"
"Gammarus.tigrinus","#00AD9A","A",1,"Zone1_A"
"Myriophyllum.spicatum","#00AD9A","A",1,"Zone1_A"
"Stuckenia.pectinata","#00AD9A","A",1,"Zone1_A"
"Mysis.relicta","#00AD9A","A",1,"Zone1_A"
"Monoporeia.affinis","#00AD9A","A",1,"Zone1_A"
"Saduria.entomon","#00AD9A","A",1,"Zone1_A"
"Mysis.mixta","#00AD9A","A",1,"Zone1_A"
"Corophium.multisetosum","#00AD9A","A",1,"Zone1_A"
"Halicryptus.spinulosus","#00AD9A","A",1,"Zone1_A"
"Pontoporeia.femorata","#00AD9A","A",1,"Zone1_A"
"Potamogeton.perfoliatus","#00AD9A","A",1,"Zone1_A"
"Vaucheria","#00AD9A","A",1,"Zone1_A"
"Chara.aspera","#00AD9A","A",1,"Zone1_A"
"Zannichellia.palustris","#00AD9A","A",1,"Zone1_A"
"Aegagropila.linnaei","#00AD9A","A",1,"Zone1_A"
"Rangia.cuneata","#00AD9A","A",1,"Zone1_A"
"Fontinalis.antipyretica","#00AD9A","A",1,"Zone1_A"
"Nitella.flexilis","#00AD9A","A",1,"Zone1_A"
"Fontinalis.dalecarlica","#00AD9A","A",1,"Zone1_A"
"Fissidens.fontanus","#00AD9A","A",1,"Zone1_A"
"Ulothrix.zonata","#00AD9A","A",1,"Zone1_A"
"Pisione.remota","#00AD9A","A",1,"Zone1_A"
"Zygnema","#00AD9A","A",1,"Zone1_A"
"Crassula.aquatica","#00AD9A","A",1,"Zone1_A"
"Persicaria.foliosa","#00AD9A","A",1,"Zone1_A"
"Elodea.canadensis","#00AD9A","A",1,"Zone1_A"
"Utricularia.vulgaris","#00AD9A","A",1,"Zone1_A"
"Sagittaria.natans","#00AD9A","A",1,"Zone1_A"
"Elodea.nuttallii","#00AD9A","A",1,"Zone1_A"
"Chara.braunii","#00AD9A","A",1,"Zone1_A"
"Nitella.wahlbergiana","#00AD9A","A",1,"Zone1_A"
"Ascidiella.aspersa","#00AD9A","A",1,"Zone1_A"
"Ericthonius.brasiliensis","#00AD9A","A",1,"Zone1_A"
"Sagittaria.sagittifolia","#00AD9A","A",1,"Zone1_A"
"Sparganium.emersum","#00AD9A","A",1,"Zone1_A"
"Juncus.gerardii","#00AD9A","A",1,"Zone1_A"
"Triglochin.maritima","#00AD9A","A",1,"Zone1_A"
"Potamogeton.praelongus","#00AD9A","A",1,"Zone1_A"
"Stuckenia.vaginata","#00AD9A","A",1,"Zone1_A"
"Fontinalis.hypnoides","#00AD9A","A",1,"Zone1_A"
"Hippuris.tetraphylla","#00AD9A","A",1,"Zone1_A"
"Cerastoderma.edule","#00AD9A","A",1,"Zone1_A"
"Spongomorpha.aeruginosa","#00AD9A","A",1,"Zone1_A"
"Microphthalmus.sczelkowii","#00AD9A","A",1,"Zone1_A"
"Batrachospermum","#00AD9A","A",1,"Zone1_A"
"Chara.horrida","#00AD9A","A",1,"Zone1_A"
"Nitellopsis.obtusa","#00AD9A","A",1,"Zone1_A"
"Ranunculus.aquatilis","#00AD9A","A",1,"Zone1_A"
"Lemna.minor","#00AD9A","A",1,"Zone1_A"
"Monostroma.balticum","#00AD9A","A",1,"Zone1_A"
"Rhodochorton.purpureum","#E16A86","B",2,"Zone2_B"
"Eudesme.virescens","#E16A86","B",2,"Zone2_B"
"Gaillona.rosea","#E16A86","B",2,"Zone2_B"
"Dictyosiphon.foeniculaceus","#E16A86","B",2,"Zone2_B"
"Ecrobia.ventrosa","#E16A86","B",2,"Zone2_B"
"Gammarus.oceanicus","#E16A86","B",2,"Zone2_B"
"Theodoxus.fluviatilis","#E16A86","B",2,"Zone2_B"
"Cyanophthalma.obscura","#E16A86","B",2,"Zone2_B"
"Neomysis.integer","#E16A86","B",2,"Zone2_B"
"Gammarus.tigrinus","#E16A86","B",2,"Zone2_B"
"Cladophora.rupestris","#E16A86","B",2,"Zone2_B"
"Elachista.fucicola","#E16A86","B",2,"Zone2_B"
"Bathyporeia.pilosa","#E16A86","B",2,"Zone2_B"
"Gammarus.salinus","#E16A86","B",2,"Zone2_B"
"Jaera.albifrons","#E16A86","B",2,"Zone2_B"
"Peringia.ulvae","#E16A86","B",2,"Zone2_B"
"Amphibalanus.improvisus","#E16A86","B",2,"Zone2_B"
"Cerastoderma.glaucum","#E16A86","B",2,"Zone2_B"
"Mya.arenaria","#E16A86","B",2,"Zone2_B"
"Corophium.volutator","#E16A86","B",2,"Zone2_B"
"Hediste.diversicolor","#E16A86","B",2,"Zone2_B"
"Vertebrata.fucoides","#E16A86","B",2,"Zone2_B"
"Ceramium.tenuicorne","#E16A86","B",2,"Zone2_B"
"Ectocarpus.Pylaiella","#E16A86","B",2,"Zone2_B"
"Furcellaria.lumbricalis","#E16A86","B",2,"Zone2_B"
"Gammarus.zaddachi","#E16A86","B",2,"Zone2_B"
"Diastylis.rathkei","#E16A86","B",2,"Zone2_B"
"Rhodomela.confervoides","#E16A86","B",2,"Zone2_B"
"Corophium.multisetosum","#E16A86","B",2,"Zone2_B"
"Einhornia.crustulenta","#E16A86","B",2,"Zone2_B"
"Marenzelleria","#E16A86","B",2,"Zone2_B"
"Bylgides.sarsi","#E16A86","B",2,"Zone2_B"
"Halicryptus.spinulosus","#E16A86","B",2,"Zone2_B"
"Battersia.arctica","#E16A86","B",2,"Zone2_B"
"Ampithoe.rubricata","#E16A86","B",2,"Zone2_B"
"Limecola.balthica","#E16A86","B",2,"Zone2_B"
"Pygospio.elegans","#E16A86","B",2,"Zone2_B"
"Coccotylus.Phyllophora","#E16A86","B",2,"Zone2_B"
"Mytilus","#E16A86","B",2,"Zone2_B"
"Leathesia.marina","#00AD9A","A",1,"Zone2_A"
"Chara.canescens","#00AD9A","A",1,"Zone2_A"
"Ruppia.maritima","#00AD9A","A",1,"Zone2_A"
"Chara.baltica","#00AD9A","A",1,"Zone2_A"
"Myriophyllum.spicatum","#00AD9A","A",1,"Zone2_A"
"Ruppia.cirrhosa","#00AD9A","A",1,"Zone2_A"
"Stuckenia.pectinata","#00AD9A","A",1,"Zone2_A"
"Zannichellia.palustris","#00AD9A","A",1,"Zone2_A"
"Bolboschoenus.maritimus","#00AD9A","A",1,"Zone2_A"
"Lemna.minor","#00AD9A","A",1,"Zone2_A"
"Juncus.gerardii","#00AD9A","A",1,"Zone2_A"
"Triglochin.maritima","#00AD9A","A",1,"Zone2_A"
"Stictyosiphon.tortilis","#00AD9A","A",1,"Zone2_A"
"Monostroma.balticum","#00AD9A","A",1,"Zone2_A"
"Potamogeton.perfoliatus","#00AD9A","A",1,"Zone2_A"
"Zannichellia.major","#00AD9A","A",1,"Zone2_A"
"Chorda.filum","#00AD9A","A",1,"Zone2_A"
"Fucus.vesiculosus.radicans","#00AD9A","A",1,"Zone2_A"
"Mysis.mixta","#00AD9A","A",1,"Zone2_A"
"Mysis.relicta","#00AD9A","A",1,"Zone2_A"
"Pontoporeia.femorata","#00AD9A","A",1,"Zone2_A"
"Monoporeia.affinis","#00AD9A","A",1,"Zone2_A"
"Saduria.entomon","#00AD9A","A",1,"Zone2_A"
"Fabricia.stellaris","#00AD9A","A",1,"Zone2_A"
"Streblospio.shrubsolii","#00AD9A","A",1,"Zone2_A"
"Ceramium.diaphanum","#00AD9A","A",1,"Zone2_A"
"Aglaothamnion.tenuissimum","#00AD9A","A",1,"Zone2_A"
"Desmarestia.viridis","#00AD9A","A",1,"Zone2_A"
"Rangia.cuneata","#00AD9A","A",1,"Zone2_A"
"Baltidrilus.costatus","#00AD9A","A",1,"Zone2_A"
"Cladophora.sericea","#00AD9A","A",1,"Zone2_A"
"Polyides.rotunda","#00AD9A","A",1,"Zone2_A"
"Chaetomorpha.linum","#00AD9A","A",1,"Zone2_A"
"Zostera.marina","#00AD9A","A",1,"Zone2_A"
"Heterotanais.oerstedii","#00AD9A","A",1,"Zone2_A"
"Scytosiphon.lomentaria","#00AD9A","A",1,"Zone2_A"
"Ulva.prolifera","#00AD9A","A",1,"Zone2_A"
"Urospora.penicilliformis","#00AD9A","A",1,"Zone2_A"
"Chara.connivens","#00AD9A","A",1,"Zone2_A"
"Rhizoclonium.riparium","#00AD9A","A",1,"Zone2_A"
"Chara.aspera","#00AD9A","A",1,"Zone2_A"
"Ranunculus.peltatus.peltatus","#00AD9A","A",1,"Zone2_A"
"Eleocharis.uniglumis","#00AD9A","A",1,"Zone2_A"
"Eleocharis.parvula","#00AD9A","A",1,"Zone2_A"
"Schoenoplectus.tabernaemontani","#00AD9A","A",1,"Zone2_A"
"Chara.tomentosa","#00AD9A","A",1,"Zone2_A"
"Najas.marina","#00AD9A","A",1,"Zone2_A"
"Chara.horrida","#00AD9A","A",1,"Zone2_A"
"Ceratophyllum.demersum","#00AD9A","A",1,"Zone2_A"
"Schoenoplectus.lacustris","#00AD9A","A",1,"Zone2_A"
"Apherusa.bispinosa","#00AD9A","A",1,"Zone2_A"
"Ascidiella.aspersa","#00AD9A","A",1,"Zone2_A"
"Cerastoderma.edule","#00AD9A","A",1,"Zone2_A"
"Lamprops.fasciatus","#00AD9A","A",1,"Zone2_A"
"Potamogeton.obtusifolius","#00AD9A","A",1,"Zone2_A"
"Ulva.linza","#00AD9A","A",1,"Zone2_A"
"Ericthonius.brasiliensis","#00AD9A","A",1,"Zone2_A"
"Spio.arndti","#00AD9A","A",1,"Zone2_A"
"Ampharete.acutifrons","#00AD9A","A",1,"Zone2_A"
"Micrura.baltica","#00AD9A","A",1,"Zone2_A"
"Leathesia.marina","#E16A86","C",3,"Zone3_C"
"Neomysis.integer","#E16A86","C",3,"Zone3_C"
"Dictyosiphon.foeniculaceus","#E16A86","C",3,"Zone3_C"
"Ecrobia.ventrosa","#E16A86","C",3,"Zone3_C"
"Elachista.fucicola","#E16A86","C",3,"Zone3_C"
"Cladophora.sericea","#E16A86","C",3,"Zone3_C"
"Dumontia.contorta","#E16A86","C",3,"Zone3_C"
"Ceramium.virgatum","#E16A86","C",3,"Zone3_C"
"Ceramium.tenuicorne","#E16A86","C",3,"Zone3_C"
"Ectocarpus.Pylaiella","#E16A86","C",3,"Zone3_C"
"Cyanophthalma.obscura","#E16A86","C",3,"Zone3_C"
"Furcellaria.lumbricalis","#E16A86","C",3,"Zone3_C"
"Heterotanais.oerstedii","#E16A86","C",3,"Zone3_C"
"Polydora.cornuta","#E16A86","C",3,"Zone3_C"
"Chara.baltica","#E16A86","C",3,"Zone3_C"
"Ruppia.maritima","#E16A86","C",3,"Zone3_C"
"Ulva.lactuca","#E16A86","C",3,"Zone3_C"
"Polysiphonia.stricta","#E16A86","C",3,"Zone3_C"
"Tubificoides.pseudogaster","#E16A86","C",3,"Zone3_C"
"Arenicola.marina","#E16A86","C",3,"Zone3_C"
"Heteromastus.filiformis","#E16A86","C",3,"Zone3_C"
"Ahnfeltia.plicata","#E16A86","C",3,"Zone3_C"
"Callithamnion.corymbosum","#E16A86","C",3,"Zone3_C"
"Scytosiphon.lomentaria","#E16A86","C",3,"Zone3_C"
"Chaetomorpha.linum","#E16A86","C",3,"Zone3_C"
"Ruppia.cirrhosa","#E16A86","C",3,"Zone3_C"
"Zostera.marina","#E16A86","C",3,"Zone3_C"
"Callopora.lineata","#50A315","B",2,"Zone3_B"
"Scoloplos.armiger","#50A315","B",2,"Zone3_B"
"Delesseria.sanguinea","#50A315","B",2,"Zone3_B"
"Fabricia.stellaris","#50A315","B",2,"Zone3_B"
"Aglaothamnion.tenuissimum","#50A315","B",2,"Zone3_B"
"Ampithoe.rubricata","#50A315","B",2,"Zone3_B"
"Cerastoderma.glaucum","#50A315","B",2,"Zone3_B"
"Hediste.diversicolor","#50A315","B",2,"Zone3_B"
"Mya.arenaria","#50A315","B",2,"Zone3_B"
"Peringia.ulvae","#50A315","B",2,"Zone3_B"
"Jaera.albifrons","#50A315","B",2,"Zone3_B"
"Bathyporeia.pilosa","#50A315","B",2,"Zone3_B"
"Amphibalanus.improvisus","#50A315","B",2,"Zone3_B"
"Corophium.volutator","#50A315","B",2,"Zone3_B"
"Gammarus.salinus","#50A315","B",2,"Zone3_B"
"Ceramium.diaphanum","#50A315","B",2,"Zone3_B"
"Desmarestia.viridis","#50A315","B",2,"Zone3_B"
"Mytilus","#50A315","B",2,"Zone3_B"
"Coccotylus.Phyllophora","#50A315","B",2,"Zone3_B"
"Einhornia.crustulenta","#50A315","B",2,"Zone3_B"
"Rhodomela.confervoides","#50A315","B",2,"Zone3_B"
"Polyides.rotunda","#50A315","B",2,"Zone3_B"
"Streblospio.shrubsolii","#50A315","B",2,"Zone3_B"
"Vertebrata.fucoides","#50A315","B",2,"Zone3_B"
"Gammarus.zaddachi","#50A315","B",2,"Zone3_B"
"Alitta.succinea","#50A315","B",2,"Zone3_B"
"Tubificoides.benedii","#50A315","B",2,"Zone3_B"
"Baltidrilus.costatus","#50A315","B",2,"Zone3_B"
"Gammarus.tigrinus","#50A315","B",2,"Zone3_B"
"Marenzelleria","#009ADE","A",1,"Zone3_A"
"Limecola.balthica","#009ADE","A",1,"Zone3_A"
"Pygospio.elegans","#009ADE","A",1,"Zone3_A"
"Diastylis.rathkei","#009ADE","A",1,"Zone3_A"
"Bylgides.sarsi","#009ADE","A",1,"Zone3_A"
"Halicryptus.spinulosus","#009ADE","A",1,"Zone3_A"
"Pontoporeia.femorata","#009ADE","A",1,"Zone3_A"
"Saduria.entomon","#009ADE","A",1,"Zone3_A"
"Ampharete.acutifrons","#009ADE","A",1,"Zone3_A"
"Micrura.baltica","#009ADE","A",1,"Zone3_A"
"Terebellides.stroemii","#009ADE","A",1,"Zone3_A"
"Ampharete.baltica","#009ADE","A",1,"Zone3_A"
"Mya.truncata","#009ADE","A",1,"Zone3_A"
"Astarte.elliptica","#009ADE","A",1,"Zone3_A"
"Lagis.koreni","#009ADE","A",1,"Zone3_A"
"Aricidea.cerrutii","#009ADE","A",1,"Zone3_A"
"Priapulus.caudatus","#009ADE","A",1,"Zone3_A"
"Diastyloides.biplicatus","#009ADE","A",1,"Zone3_A"
"Opercularella.lacerata","#009ADE","A",1,"Zone3_A"
"Flustra.foliacea","#009ADE","A",1,"Zone3_A"
"Metridium.senile","#009ADE","A",1,"Zone3_A"
"Juncus.gerardii","#009ADE","A",1,"Zone3_A"
"Triglochin.maritima","#009ADE","A",1,"Zone3_A"
"Corophium.multisetosum","#009ADE","A",1,"Zone3_A"
"Monoporeia.affinis","#009ADE","A",1,"Zone3_A"
"Alkmaria.romijni","#009ADE","A",1,"Zone3_A"
"Apherusa.bispinosa","#009ADE","A",1,"Zone3_A"
"Ulva.prolifera","#009ADE","A",1,"Zone3_A"
"Sphaerodorum.gracilis","#20A73C","K",11,"Zone4_K"
"Brada.villosa","#20A73C","K",11,"Zone4_K"
"Virgularia.mirabilis","#20A73C","K",11,"Zone4_K"
"Acanthocardia.echinata","#20A73C","K",11,"Zone4_K"
"Labidoplax.buskii","#20A73C","K",11,"Zone4_K"
"Polyphysia.crassa","#20A73C","K",11,"Zone4_K"
"Polycirrus.plumosus","#20A73C","K",11,"Zone4_K"
"Rhodine.loveni","#20A73C","K",11,"Zone4_K"
"Eudorella.emarginata","#20A73C","K",11,"Zone4_K"
"Prionospio.multibranchiat","#20A73C","K",11,"Zone4_K"
"Brissopsis.lyrifera","#20A73C","K",11,"Zone4_K"
"Tellimya.tenella","#20A73C","K",11,"Zone4_K"
"Magelona.minuta","#20A73C","K",11,"Zone4_K"
"Anobothrus.gracilis","#20A73C","K",11,"Zone4_K"
"Pectinaria.belgica","#20A73C","K",11,"Zone4_K"
"Edwardsia.longicornis","#00ABB2","J",10,"Zone4_J"
"Mysia.undata","#00ABB2","J",10,"Zone4_J"
"Magelona.alleni","#00ABB2","J",10,"Zone4_J"
"Pholoe.baltica","#00ABB2","J",10,"Zone4_J"
"Chaetozone.setosa","#00ABB2","J",10,"Zone4_J"
"Goniada.maculata","#00ABB2","J",10,"Zone4_J"
"Scalibregma.inflatum","#00ABB2","J",10,"Zone4_J"
"Tharyx.killariensis","#00ABB2","J",10,"Zone4_J"
"Phoronis.muelleri","#00ABB2","J",10,"Zone4_J"
"Galathowenia.oculata","#00ABB2","J",10,"Zone4_J"
"Prionospio.fallax","#00ABB2","J",10,"Zone4_J"
"Phyllodoce.rosea","#00ABB2","J",10,"Zone4_J"
"Amphiura.filiformis","#00ABB2","J",10,"Zone4_J"
"Eumida.bahusiensis","#00ABB2","J",10,"Zone4_J"
"Glycera.alba","#00ABB2","J",10,"Zone4_J"
"Nucula.nitidosa","#00ABB2","J",10,"Zone4_J"
"Thyasira.flexuosa","#00ABB2","J",10,"Zone4_J"
"Abyssoninoe.hibernica","#00ABB2","J",10,"Zone4_J"
"Oxydromus.flexuosus","#00ABB2","J",10,"Zone4_J"
"Glycera.unicornis","#00ABB2","J",10,"Zone4_J"
"Abra.nitida","#00ABB2","J",10,"Zone4_J"
"Ennucula.tenuis","#00ABB2","J",10,"Zone4_J"
"Chalinula.limbata","#00ABB2","J",10,"Zone4_J"
"Eudorella.truncatula","#00ABB2","J",10,"Zone4_J"
"Levinsenia.gracilis","#00ABB2","J",10,"Zone4_J"
"Paradoneis.eliasoni","#00ABB2","J",10,"Zone4_J"
"Praxillella.praetermissa","#00ABB2","J",10,"Zone4_J"
"Rhodine.gracilior","#00ABB2","J",10,"Zone4_J"
"Chaetoderma.nitidulum","#00ABB2","J",10,"Zone4_J"
"Maldane.sarsi","#00ABB2","J",10,"Zone4_J"
"Diastyloides.biplicatus","#00ABB2","J",10,"Zone4_J"
"Parvicardium.minimum","#00ABB2","J",10,"Zone4_J"
"Harpinia.antennaria","#00ABB2","J",10,"Zone4_J"
"Ampelisca.diadema","#00ABB2","J",10,"Zone4_J"
"Praxillella.affinis","#00ABB2","J",10,"Zone4_J"
"Trichobranchus.roseus","#00ABB2","J",10,"Zone4_J"
"Westwoodilla.caecula","#00ABB2","J",10,"Zone4_J"
"Glycinde.nordmanni","#00ABB2","J",10,"Zone4_J"
"Golfingia.vulgaris","#00ABB2","J",10,"Zone4_J"
"Diastylis.laevis","#00ABB2","J",10,"Zone4_J"
"Dosinia.exoleta","#00ABB2","J",10,"Zone4_J"
"Notomastus.latericeus","#00ABB2","J",10,"Zone4_J"
"Cylichna.cylindracea","#00ABB2","J",10,"Zone4_J"
"Turritella.communis","#00ABB2","J",10,"Zone4_J"
"Owenia.fusiformis","#00ABB2","J",10,"Zone4_J"
"Polycirrus.norvegicus","#00ABB2","J",10,"Zone4_J"
"Odonthalia.dentata","#E16A86","I",9,"Zone4_I"
"Palmaria.palmata","#E16A86","I",9,"Zone4_I"
"Laminaria.digitata","#E16A86","I",9,"Zone4_I"
"Saccharina.latissima","#E16A86","I",9,"Zone4_I"
"Leathesia.marina","#E16A86","I",9,"Zone4_I"
"Phycodrys.rubens","#E16A86","I",9,"Zone4_I"
"Sphacelaria.cirrosa","#E16A86","I",9,"Zone4_I"
"Desmarestia.viridis","#E16A86","I",9,"Zone4_I"
"Rhodomela.confervoides","#E16A86","I",9,"Zone4_I"
"Eteone.longa","#E16A86","I",9,"Zone4_I"
"Nephtys.caeca","#E16A86","I",9,"Zone4_I"
"Aglaothamnion.tenuissimum","#E16A86","I",9,"Zone4_I"
"Polysiphonia.stricta","#E16A86","I",9,"Zone4_I"
"Coccotylus.Phyllophora","#E16A86","I",9,"Zone4_I"
"Delesseria.sanguinea","#E16A86","I",9,"Zone4_I"
"Polyides.rotunda","#E16A86","I",9,"Zone4_I"
"Fucus.serratus","#E16A86","I",9,"Zone4_I"
"Callithamnion.corymbosum","#E16A86","I",9,"Zone4_I"
"Dasya.baillouviana","#E16A86","I",9,"Zone4_I"
"Ulva.lactuca","#E16A86","I",9,"Zone4_I"
"Bryopsis.hypnoides","#E16A86","I",9,"Zone4_I"
"Chaetomorpha.melagonium","#E16A86","I",9,"Zone4_I"
"Chondrus.crispus","#E16A86","I",9,"Zone4_I"
"Cystoclonium.purpureum","#E16A86","I",9,"Zone4_I"
"Membranoptera.alata","#E16A86","I",9,"Zone4_I"
"Ahnfeltia.plicata","#E16A86","I",9,"Zone4_I"
"Ceramium.virgatum","#E16A86","I",9,"Zone4_I"
"Cladophora.rupestris","#E16A86","I",9,"Zone4_I"
"Bryopsis.plumosa","#E16A86","I",9,"Zone4_I"
"Sphaerotrichia.divaricata","#E16A86","I",9,"Zone4_I"
"Elachista.fucicola","#E16A86","I",9,"Zone4_I"
"Furcellaria.lumbricalis","#E16A86","I",9,"Zone4_I"
"Erythrotrichia.carnea","#B28D00","H",8,"Zone4_H"
"Sphaceloderma.caespitulum","#B28D00","H",8,"Zone4_H"
"Colaconema.nemalionis","#B28D00","H",8,"Zone4_H"
"Rhodochorton.purpureum","#B28D00","H",8,"Zone4_H"
"Polycirrus.medusa","#B28D00","H",8,"Zone4_H"
"Tubulanus.polymorphus","#B28D00","H",8,"Zone4_H"
"Echinocyamus.pusillus","#B28D00","H",8,"Zone4_H"
"Eucratea.loricata","#B28D00","H",8,"Zone4_H"
"Filellum.serpens","#B28D00","H",8,"Zone4_H"
"Poecilochaetus.serpens","#B28D00","H",8,"Zone4_H"
"Thracia.phaseolina","#B28D00","H",8,"Zone4_H"
"Perioculodes.longimanus","#B28D00","H",8,"Zone4_H"
"Echinocardium.cordatum","#B28D00","H",8,"Zone4_H"
"Tellimya.ferruginosa","#B28D00","H",8,"Zone4_H"
"Ampelisca.brevicornis","#B28D00","H",8,"Zone4_H"
"Chamelea.gallina","#B28D00","H",8,"Zone4_H"
"Gattyana.cirrhosa","#B28D00","H",8,"Zone4_H"
"Cruoria.pellita","#B28D00","H",8,"Zone4_H"
"Lithothamnion.glaciale","#B28D00","H",8,"Zone4_H"
"Scagelothamnion.pusillum","#B28D00","H",8,"Zone4_H"
"Plagiospora.gracilis","#B28D00","H",8,"Zone4_H"
"Rubrointrusa.membranacea","#B28D00","H",8,"Zone4_H"
"Peyssonnelia.dubyi","#B28D00","H",8,"Zone4_H"
"Colaconema.daviesii","#B28D00","H",8,"Zone4_H"
"Colaconema.pectinatum","#B28D00","H",8,"Zone4_H"
"Phyllophora.crispa","#DE63B9","G",7,"Zone4_G"
