"species","colour","cluster","cluster_int","cluster_name"
"Ascidiella.aspersa","#00AD9A","C",3,"Zone1_C"
"Ericthonius.brasiliensis","#00AD9A","C",3,"Zone1_C"
"Juncus.gerardii","#00AD9A","C",3,"Zone1_C"
"Triglochin.maritima","#00AD9A","C",3,"Zone1_C"
"Nitellopsis.obtusa","#00AD9A","C",3,"Zone1_C"
"Ranunculus.aquatilis","#00AD9A","C",3,"Zone1_C"
"Potamogeton.praelongus","#00AD9A","C",3,"Zone1_C"
"Stuckenia.vaginata","#00AD9A","C",3,"Zone1_C"
"Fontinalis.hypnoides","#00AD9A","C",3,"Zone1_C"
"Hippuris.tetraphylla","#00AD9A","C",3,"Zone1_C"
"Cerastoderma.edule","#00AD9A","C",3,"Zone1_C"
"Urospora.penicilliformis","#00AD9A","C",3,"Zone1_C"
"Batrachospermum","#00AD9A","C",3,"Zone1_C"
"Microphthalmus.sczelkowii","#00AD9A","C",3,"Zone1_C"
"Potamogeton.perfoliatus","#E16A86","B",2,"Zone1_B"
"Vaucheria","#E16A86","B",2,"Zone1_B"
"Chara.aspera","#E16A86","B",2,"Zone1_B"
"Zannichellia.palustris","#E16A86","B",2,"Zone1_B"
"Aegagropila.linnaei","#E16A86","B",2,"Zone1_B"
"Rangia.cuneata","#E16A86","B",2,"Zone1_B"
"Bolboschoenus.maritimus","#E16A86","B",2,"Zone1_B"
"Gammarus.tigrinus","#E16A86","B",2,"Zone1_B"
"Myriophyllum.spicatum","#E16A86","B",2,"Zone1_B"
"Stuckenia.pectinata","#E16A86","B",2,"Zone1_B"
"Ceratophyllum.demersum","#E16A86","B",2,"Zone1_B"
"Phragmites.australis","#E16A86","B",2,"Zone1_B"
"Dreissena.polymorpha","#E16A86","B",2,"Zone1_B"
"Ampithoe.rubricata","#E16A86","B",2,"Zone1_B"
"Ecrobia.ventrosa","#E16A86","B",2,"Zone1_B"
"Peringia.ulvae","#E16A86","B",2,"Zone1_B"
"Potamogeton.crispus","#E16A86","B",2,"Zone1_B"
"Ceramium.diaphanum","#E16A86","B",2,"Zone1_B"
"Chaetomorpha.linum","#E16A86","B",2,"Zone1_B"
"Ruppia.cirrhosa","#E16A86","B",2,"Zone1_B"
"Zostera.marina","#E16A86","B",2,"Zone1_B"
"Chara.connivens","#E16A86","B",2,"Zone1_B"
"Rhizoclonium.riparium","#E16A86","B",2,"Zone1_B"
"Ulva.prolifera","#E16A86","B",2,"Zone1_B"
"Chara.baltica","#E16A86","B",2,"Zone1_B"
"Chara.canescens","#E16A86","B",2,"Zone1_B"
"Mysis.relicta","#909800","A",1,"Zone1_A"
"Monoporeia.affinis","#909800","A",1,"Zone1_A"
"Saduria.entomon","#909800","A",1,"Zone1_A"
"Corophium.volutator","#909800","A",1,"Zone1_A"
"Cyanophthalma.obscura","#909800","A",1,"Zone1_A"
"Gammarus.zaddachi","#909800","A",1,"Zone1_A"
"Marenzelleria","#909800","A",1,"Zone1_A"
"Battersia.arctica","#909800","A",1,"Zone1_A"
"Limecola.balthica","#909800","A",1,"Zone1_A"
"Eudesme.virescens","#909800","A",1,"Zone1_A"
"Zannichellia.major","#909800","A",1,"Zone1_A"
"Stictyosiphon.tortilis","#909800","A",1,"Zone1_A"
"Dictyosiphon.foeniculaceus","#909800","A",1,"Zone1_A"
"Fucus.vesiculosus.radicans","#909800","A",1,"Zone1_A"
"Rhodochorton.purpureum","#909800","A",1,"Zone1_A"
"Gaillona.rosea","#909800","A",1,"Zone1_A"
"Vertebrata.fucoides","#909800","A",1,"Zone1_A"
"Ectocarpus.Pylaiella","#909800","A",1,"Zone1_A"
"Furcellaria.lumbricalis","#909800","A",1,"Zone1_A"
"Mya.arenaria","#909800","A",1,"Zone1_A"
"Cerastoderma.glaucum","#909800","A",1,"Zone1_A"
"Hediste.diversicolor","#909800","A",1,"Zone1_A"
"Amphibalanus.improvisus","#909800","A",1,"Zone1_A"
"Bathyporeia.pilosa","#909800","A",1,"Zone1_A"
"Theodoxus.fluviatilis","#909800","A",1,"Zone1_A"
"Gammarus.salinus","#909800","A",1,"Zone1_A"
"Jaera.albifrons","#909800","A",1,"Zone1_A"
"Ceramium.tenuicorne","#909800","A",1,"Zone1_A"
"Cladophora.rupestris","#909800","A",1,"Zone1_A"
"Gammarus.oceanicus","#909800","A",1,"Zone1_A"
"Neomysis.integer","#909800","A",1,"Zone1_A"
"Battersia.arctica","#50A315","F",6,"Zone2_F"
"Gammarus.salinus","#50A315","F",6,"Zone2_F"
"Gammarus.zaddachi","#50A315","F",6,"Zone2_F"
"Corophium.volutator","#50A315","F",6,"Zone2_F"
"Jaera.albifrons","#50A315","F",6,"Zone2_F"
"Ecrobia.ventrosa","#50A315","F",6,"Zone2_F"
"Gammarus.oceanicus","#50A315","F",6,"Zone2_F"
"Theodoxus.fluviatilis","#50A315","F",6,"Zone2_F"
"Peringia.ulvae","#50A315","F",6,"Zone2_F"
"Amphibalanus.improvisus","#50A315","F",6,"Zone2_F"
"Mya.arenaria","#50A315","F",6,"Zone2_F"
"Cerastoderma.glaucum","#50A315","F",6,"Zone2_F"
"Hediste.diversicolor","#50A315","F",6,"Zone2_F"
"Pygospio.elegans","#50A315","F",6,"Zone2_F"
"Bathyporeia.pilosa","#50A315","F",6,"Zone2_F"
"Cyanophthalma.obscura","#50A315","F",6,"Zone2_F"
"Dictyosiphon.foeniculaceus","#50A315","F",6,"Zone2_F"
"Neomysis.integer","#50A315","F",6,"Zone2_F"
"Cladophora.rupestris","#50A315","F",6,"Zone2_F"
"Elachista.fucicola","#50A315","F",6,"Zone2_F"
"Rhodochorton.purpureum","#50A315","F",6,"Zone2_F"
"Rhodomela.confervoides","#50A315","F",6,"Zone2_F"
"Einhornia.crustulenta","#50A315","F",6,"Zone2_F"
"Ampithoe.rubricata","#50A315","F",6,"Zone2_F"
"Mytilus","#50A315","F",6,"Zone2_F"
"Eudesme.virescens","#50A315","F",6,"Zone2_F"
"Ceramium.tenuicorne","#50A315","F",6,"Zone2_F"
"Ectocarpus.Pylaiella","#50A315","F",6,"Zone2_F"
"Gaillona.rosea","#50A315","F",6,"Zone2_F"
"Furcellaria.lumbricalis","#50A315","F",6,"Zone2_F"
"Coccotylus.Phyllophora","#50A315","F",6,"Zone2_F"
"Vertebrata.fucoides","#50A315","F",6,"Zone2_F"
"Marenzelleria","#009ADE","E",5,"Zone2_E"
"Halicryptus.spinulosus","#009ADE","E",5,"Zone2_E"
"Limecola.balthica","#009ADE","E",5,"Zone2_E"
"Mysis.mixta","#009ADE","E",5,"Zone2_E"
"Mysis.relicta","#009ADE","E",5,"Zone2_E"
"Pontoporeia.femorata","#009ADE","E",5,"Zone2_E"
"Monoporeia.affinis","#009ADE","E",5,"Zone2_E"
"Saduria.entomon","#009ADE","E",5,"Zone2_E"
"Ruppia.cirrhosa","#C86DD7","D",4,"Zone2_D"
"Zannichellia.palustris","#C86DD7","D",4,"Zone2_D"
"Potamogeton.perfoliatus","#C86DD7","D",4,"Zone2_D"
"Gammarus.tigrinus","#C86DD7","D",4,"Zone2_D"
"Ruppia.maritima","#C86DD7","D",4,"Zone2_D"
"Chara.baltica","#C86DD7","D",4,"Zone2_D"
"Chara.canescens","#C86DD7","D",4,"Zone2_D"
"Myriophyllum.spicatum","#C86DD7","D",4,"Zone2_D"
"Stuckenia.pectinata","#C86DD7","D",4,"Zone2_D"
"Zannichellia.major","#C86DD7","D",4,"Zone2_D"
"Chorda.filum","#C86DD7","D",4,"Zone2_D"
"Fucus.vesiculosus.radicans","#C86DD7","D",4,"Zone2_D"
"Schoenoplectus.tabernaemontani","#E16A86","C",3,"Zone2_C"
"Ulva.prolifera","#E16A86","C",3,"Zone2_C"
"Chara.aspera","#E16A86","C",3,"Zone2_C"
"Ranunculus.peltatus.peltatus","#E16A86","C",3,"Zone2_C"
"Rangia.cuneata","#E16A86","C",3,"Zone2_C"
"Chaetomorpha.linum","#E16A86","C",3,"Zone2_C"
"Chara.connivens","#E16A86","C",3,"Zone2_C"
"Rhizoclonium.riparium","#E16A86","C",3,"Zone2_C"
"Leathesia.marina","#E16A86","C",3,"Zone2_C"
"Urospora.penicilliformis","#E16A86","C",3,"Zone2_C"
"Chara.tomentosa","#B88A00","B",2,"Zone2_B"
"Najas.marina","#B88A00","B",2,"Zone2_B"
"Ceratophyllum.demersum","#B88A00","B",2,"Zone2_B"
"Phragmites.australis","#B88A00","B",2,"Zone2_B"
"Hippuris.vulgaris","#B88A00","B",2,"Zone2_B"
"Ranunculus.aquatilis","#B88A00","B",2,"Zone2_B"
"Triglochin.maritima","#00AD9A","A",1,"Zone2_A"
"Eleocharis.uniglumis","#00AD9A","A",1,"Zone2_A"
"Juncus.gerardii","#00AD9A","A",1,"Zone2_A"
"Lemna.minor","#00AD9A","A",1,"Zone2_A"
"Bolboschoenus.maritimus","#00AD9A","A",1,"Zone2_A"
"Monostroma.balticum","#00AD9A","A",1,"Zone2_A"
"Chara.horrida","#00AD9A","A",1,"Zone2_A"
"Schoenoplectus.lacustris","#00AD9A","A",1,"Zone2_A"
"Cerastoderma.edule","#00AD9A","A",1,"Zone2_A"
"Corophium.multisetosum","#00AD9A","A",1,"Zone2_A"
"Ulva.linza","#00AD9A","A",1,"Zone2_A"
"Eleocharis.parvula","#00AD9A","A",1,"Zone2_A"
"Potamogeton.obtusifolius","#00AD9A","A",1,"Zone2_A"
"Ericthonius.brasiliensis","#00AD9A","A",1,"Zone2_A"
"Spio.arndti","#00AD9A","A",1,"Zone2_A"
"Dreissena.polymorpha","#00AD9A","A",1,"Zone2_A"
"Ascidiella.aspersa","#00AD9A","A",1,"Zone2_A"
"Stictyosiphon.tortilis","#00AD9A","A",1,"Zone2_A"
"Heterotanais.oerstedii","#E16A86","E",5,"Zone3_E"
"Ruppia.cirrhosa","#E16A86","E",5,"Zone3_E"
"Zannichellia.palustris","#E16A86","E",5,"Zone3_E"
"Myriophyllum.spicatum","#E16A86","E",5,"Zone3_E"
"Chara.baltica","#E16A86","E",5,"Zone3_E"
"Stuckenia.pectinata","#E16A86","E",5,"Zone3_E"
"Monostroma.balticum","#E16A86","E",5,"Zone3_E"
"Chorda.filum","#E16A86","E",5,"Zone3_E"
"Fucus.vesiculosus.radicans","#E16A86","E",5,"Zone3_E"
"Zannichellia.major","#E16A86","E",5,"Zone3_E"
"Juncus.gerardii","#E16A86","E",5,"Zone3_E"
"Triglochin.maritima","#E16A86","E",5,"Zone3_E"
"Bolboschoenus.maritimus","#E16A86","E",5,"Zone3_E"
"Lemna.minor","#E16A86","E",5,"Zone3_E"
"Chara.canescens","#E16A86","E",5,"Zone3_E"
"Ruppia.maritima","#E16A86","E",5,"Zone3_E"
"Eleocharis.parvula","#E16A86","E",5,"Zone3_E"
"Eleocharis.uniglumis","#E16A86","E",5,"Zone3_E"
"Ceratophyllum.demersum","#00AA5A","D",4,"Zone3_D"
"Schoenoplectus.lacustris","#00AA5A","D",4,"Zone3_D"
"Chara.horrida","#00AA5A","D",4,"Zone3_D"
"Chara.tomentosa","#00AA5A","D",4,"Zone3_D"
"Apherusa.bispinosa","#00AA5A","D",4,"Zone3_D"
"Ascidiella.aspersa","#00AA5A","D",4,"Zone3_D"
"Cerastoderma.edule","#00AA5A","D",4,"Zone3_D"
"Lamprops.fasciatus","#00AA5A","D",4,"Zone3_D"
"Stictyosiphon.tortilis","#00AA5A","D",4,"Zone3_D"
"Ericthonius.brasiliensis","#00AA5A","D",4,"Zone3_D"
"Scytosiphon.lomentaria","#00AA5A","D",4,"Zone3_D"
"Aglaothamnion.tenuissimum","#00AA5A","D",4,"Zone3_D"
"Desmarestia.viridis","#00AA5A","D",4,"Zone3_D"
"Ceramium.diaphanum","#00AA5A","D",4,"Zone3_D"
"Fabricia.stellaris","#00AA5A","D",4,"Zone3_D"
"Streblospio.shrubsolii","#00AA5A","D",4,"Zone3_D"
"Ulva.prolifera","#00AA5A","D",4,"Zone3_D"
"Chara.connivens","#00AA5A","D",4,"Zone3_D"
"Rhizoclonium.riparium","#00AA5A","D",4,"Zone3_D"
"Cladophora.sericea","#00AA5A","D",4,"Zone3_D"
"Baltidrilus.costatus","#00AA5A","D",4,"Zone3_D"
"Rangia.cuneata","#00AA5A","D",4,"Zone3_D"
"Chaetomorpha.linum","#00AA5A","D",4,"Zone3_D"
"Zostera.marina","#00AA5A","D",4,"Zone3_D"
"Leathesia.marina","#00AA5A","D",4,"Zone3_D"
"Polyides.rotunda","#00AA5A","D",4,"Zone3_D"
"Diastylis.rathkei","#00A6CA","C",3,"Zone3_C"
"Ampharete.acutifrons","#00A6CA","C",3,"Zone3_C"
"Micrura.baltica","#00A6CA","C",3,"Zone3_C"
"Mysis.mixta","#00A6CA","C",3,"Zone3_C"
"Mysis.relicta","#00A6CA","C",3,"Zone3_C"
"Pontoporeia.femorata","#00A6CA","C",3,"Zone3_C"
"Monoporeia.affinis","#00A6CA","C",3,"Zone3_C"
"Saduria.entomon","#00A6CA","C",3,"Zone3_C"
"Marenzelleria","#00A6CA","C",3,"Zone3_C"
"Bylgides.sarsi","#00A6CA","C",3,"Zone3_C"
"Halicryptus.spinulosus","#00A6CA","C",3,"Zone3_C"
"Amphibalanus.improvisus","#AA9000","B",2,"Zone3_B"
"Bathyporeia.pilosa","#AA9000","B",2,"Zone3_B"
"Gammarus.salinus","#AA9000","B",2,"Zone3_B"
"Jaera.albifrons","#AA9000","B",2,"Zone3_B"
"Peringia.ulvae","#AA9000","B",2,"Zone3_B"
"Cerastoderma.glaucum","#AA9000","B",2,"Zone3_B"
"Mya.arenaria","#AA9000","B",2,"Zone3_B"
"Corophium.volutator","#AA9000","B",2,"Zone3_B"
"Hediste.diversicolor","#AA9000","B",2,"Zone3_B"
"Rhodomela.confervoides","#AA9000","B",2,"Zone3_B"
"Corophium.multisetosum","#AA9000","B",2,"Zone3_B"
"Einhornia.crustulenta","#AA9000","B",2,"Zone3_B"
"Ampithoe.rubricata","#AA9000","B",2,"Zone3_B"
"Coccotylus.Phyllophora","#AA9000","B",2,"Zone3_B"
"Mytilus","#AA9000","B",2,"Zone3_B"
"Limecola.balthica","#AA9000","B",2,"Zone3_B"
"Pygospio.elegans","#AA9000","B",2,"Zone3_B"
"Dictyosiphon.foeniculaceus","#B675E0","A",1,"Zone3_A"
"Cladophora.rupestris","#B675E0","A",1,"Zone3_A"
"Elachista.fucicola","#B675E0","A",1,"Zone3_A"
"Gammarus.tigrinus","#B675E0","A",1,"Zone3_A"
"Ecrobia.ventrosa","#B675E0","A",1,"Zone3_A"
"Gammarus.oceanicus","#B675E0","A",1,"Zone3_A"
"Theodoxus.fluviatilis","#B675E0","A",1,"Zone3_A"
"Cyanophthalma.obscura","#B675E0","A",1,"Zone3_A"
"Neomysis.integer","#B675E0","A",1,"Zone3_A"
"Ectocarpus.Pylaiella","#B675E0","A",1,"Zone3_A"
"Ceramium.tenuicorne","#B675E0","A",1,"Zone3_A"
"Vertebrata.fucoides","#B675E0","A",1,"Zone3_A"
"Battersia.arctica","#B675E0","A",1,"Zone3_A"
"Furcellaria.lumbricalis","#B675E0","A",1,"Zone3_A"
"Gammarus.zaddachi","#B675E0","A",1,"Zone3_A"
"Rhodochorton.purpureum","#B675E0","A",1,"Zone3_A"
"Eudesme.virescens","#B675E0","A",1,"Zone3_A"
"Gaillona.rosea","#B675E0","A",1,"Zone3_A"
"Gammarus.zaddachi","#009ADE","C",3,"Zone4_C"
"Alitta.succinea","#009ADE","C",3,"Zone4_C"
"Tubificoides.benedii","#009ADE","C",3,"Zone4_C"
"Baltidrilus.costatus","#009ADE","C",3,"Zone4_C"
"Polyides.rotunda","#009ADE","C",3,"Zone4_C"
"Streblospio.shrubsolii","#009ADE","C",3,"Zone4_C"
"Vertebrata.fucoides","#009ADE","C",3,"Zone4_C"
"Jaera.albifrons","#009ADE","C",3,"Zone4_C"
"Peringia.ulvae","#009ADE","C",3,"Zone4_C"
"Hediste.diversicolor","#009ADE","C",3,"Zone4_C"
"Mya.arenaria","#009ADE","C",3,"Zone4_C"
"Bathyporeia.pilosa","#009ADE","C",3,"Zone4_C"
"Amphibalanus.improvisus","#009ADE","C",3,"Zone4_C"
"Cerastoderma.glaucum","#009ADE","C",3,"Zone4_C"
"Corophium.volutator","#009ADE","C",3,"Zone4_C"
"Gammarus.salinus","#009ADE","C",3,"Zone4_C"
"Mytilus","#009ADE","C",3,"Zone4_C"
"Ceramium.diaphanum","#009ADE","C",3,"Zone4_C"
"Desmarestia.viridis","#009ADE","C",3,"Zone4_C"
"Coccotylus.Phyllophora","#009ADE","C",3,"Zone4_C"
"Einhornia.crustulenta","#009ADE","C",3,"Zone4_C"
"Rhodomela.confervoides","#009ADE","C",3,"Zone4_C"
"Fabricia.stellaris","#009ADE","C",3,"Zone4_C"
"Aglaothamnion.tenuissimum","#009ADE","C",3,"Zone4_C"
"Ampithoe.rubricata","#009ADE","C",3,"Zone4_C"
"Elachista.fucicola","#50A315","B",2,"Zone4_B"
"Dictyosiphon.foeniculaceus","#50A315","B",2,"Zone4_B"
"Cladophora.sericea","#50A315","B",2,"Zone4_B"
"Dumontia.contorta","#50A315","B",2,"Zone4_B"
"Leathesia.marina","#50A315","B",2,"Zone4_B"
"Ecrobia.ventrosa","#50A315","B",2,"Zone4_B"
"Neomysis.integer","#50A315","B",2,"Zone4_B"
"Ceramium.virgatum","#50A315","B",2,"Zone4_B"
"Ceramium.tenuicorne","#50A315","B",2,"Zone4_B"
"Ectocarpus.Pylaiella","#50A315","B",2,"Zone4_B"
"Heterotanais.oerstedii","#50A315","B",2,"Zone4_B"
"Tubificoides.pseudogaster","#50A315","B",2,"Zone4_B"
"Triglochin.maritima","#50A315","B",2,"Zone4_B"
"Scytosiphon.lomentaria","#50A315","B",2,"Zone4_B"
"Ruppia.maritima","#50A315","B",2,"Zone4_B"
"Chaetomorpha.linum","#50A315","B",2,"Zone4_B"
"Ruppia.cirrhosa","#50A315","B",2,"Zone4_B"
"Zostera.marina","#50A315","B",2,"Zone4_B"
"Marenzelleria","#E16A86","A",1,"Zone4_A"
"Limecola.balthica","#E16A86","A",1,"Zone4_A"
"Pygospio.elegans","#E16A86","A",1,"Zone4_A"
"Diastylis.rathkei","#E16A86","A",1,"Zone4_A"
"Bylgides.sarsi","#E16A86","A",1,"Zone4_A"
"Halicryptus.spinulosus","#E16A86","A",1,"Zone4_A"
"Ampharete.acutifrons","#E16A86","A",1,"Zone4_A"
"Micrura.baltica","#E16A86","A",1,"Zone4_A"
"Pontoporeia.femorata","#E16A86","A",1,"Zone4_A"
"Saduria.entomon","#E16A86","A",1,"Zone4_A"
"Aricidea.cerrutii","#E16A86","A",1,"Zone4_A"
"Opercularella.lacerata","#E16A86","A",1,"Zone4_A"
"Astarte.elliptica","#E16A86","A",1,"Zone4_A"
"Lagis.koreni","#E16A86","A",1,"Zone4_A"
"Terebellides.stroemii","#E16A86","A",1,"Zone4_A"
"Ampharete.baltica","#E16A86","A",1,"Zone4_A"
"Mya.truncata","#E16A86","A",1,"Zone4_A"
"Corophium.multisetosum","#E16A86","A",1,"Zone4_A"
"Monoporeia.affinis","#E16A86","A",1,"Zone4_A"
"Apherusa.bispinosa","#E16A86","A",1,"Zone4_A"
"Callopora.lineata","#E16A86","A",1,"Zone4_A"
"Priapulus.caudatus","#E16A86","G",7,"Zone5_G"
"Aricidea.cerrutii","#E16A86","G",7,"Zone5_G"
"Ampharete.acutifrons","#E16A86","G",7,"Zone5_G"
"Bylgides.sarsi","#E16A86","G",7,"Zone5_G"
"Opercularella.lacerata","#E16A86","G",7,"Zone5_G"
"Diastyloides.biplicatus","#E16A86","G",7,"Zone5_G"
"Parvicardium.minimum","#E16A86","G",7,"Zone5_G"
"Limecola.balthica","#C18500","F",6,"Zone5_F"
"Pygospio.elegans","#C18500","F",6,"Zone5_F"
"Terebellides.stroemii","#C18500","F",6,"Zone5_F"
"Pontoporeia.femorata","#C18500","F",6,"Zone5_F"
"Diastylis.rathkei","#C18500","F",6,"Zone5_F"
"Halicryptus.spinulosus","#C18500","F",6,"Zone5_F"
"Lagis.koreni","#C18500","F",6,"Zone5_F"
"Astarte.borealis","#C18500","F",6,"Zone5_F"
"Astarte.elliptica","#C18500","F",6,"Zone5_F"
"Aricidea.suecica","#6C8EE6","E",5,"Zone5_E"
"Mya.truncata","#6C8EE6","E",5,"Zone5_E"
"Ophelia.rathkei","#6C8EE6","E",5,"Zone5_E"
"Callopora.lineata","#6C8EE6","E",5,"Zone5_E"
"Ampharete.baltica","#6C8EE6","E",5,"Zone5_E"
"Lineus.ruber","#6C8EE6","E",5,"Zone5_E"
"Capitella.capitata","#00AB6E","D",4,"Zone5_D"
"Eteone.longa","#00AB6E","D",4,"Zone5_D"
"Fabricia.stellaris","#00AB6E","D",4,"Zone5_D"
"Alitta.succinea","#00AB6E","D",4,"Zone5_D"
"Aglaothamnion.tenuissimum","#00AB6E","D",4,"Zone5_D"
"Delesseria.sanguinea","#00AB6E","D",4,"Zone5_D"
"Desmarestia.viridis","#00AB6E","D",4,"Zone5_D"
"Rhodomela.confervoides","#00AB6E","D",4,"Zone5_D"
"Arenicola.marina","#00AB6E","D",4,"Zone5_D"
"Polysiphonia.stricta","#00AB6E","D",4,"Zone5_D"
"Tubificoides.benedii","#00AB6E","D",4,"Zone5_D"
"Cerastoderma.glaucum","#00AB6E","D",4,"Zone5_D"
"Hediste.diversicolor","#00AB6E","D",4,"Zone5_D"
"Scoloplos.armiger","#00AB6E","D",4,"Zone5_D"
"Mytilus","#00AB6E","D",4,"Zone5_D"
"Mya.arenaria","#00AB6E","D",4,"Zone5_D"
"Peringia.ulvae","#00AB6E","D",4,"Zone5_D"
"Alkmaria.romijni","#00A9BE","C",3,"Zone5_C"
"Microphthalmus.sczelkowii","#00A9BE","C",3,"Zone5_C"
"Scrobicularia.plana","#00A9BE","C",3,"Zone5_C"
"Nemalion.multifidum","#00A9BE","C",3,"Zone5_C"
"Platynereis.dumerilii","#00A9BE","C",3,"Zone5_C"
"Heterotanais.oerstedii","#00A9BE","C",3,"Zone5_C"
"Triglochin.maritima","#00A9BE","C",3,"Zone5_C"
"Ulva.prolifera","#00A9BE","C",3,"Zone5_C"
"Metridium.senile","#00A9BE","C",3,"Zone5_C"
"Dictyosiphon.chordaria","#00A9BE","C",3,"Zone5_C"
"Pusillina.inconspicua","#00A9BE","C",3,"Zone5_C"
"Membranoptera.alata","#799D00","B",2,"Zone5_B"
"Tubificoides.pseudogaster","#799D00","B",2,"Zone5_B"
"Ceramium.virgatum","#799D00","B",2,"Zone5_B"
"Ahnfeltia.plicata","#799D00","B",2,"Zone5_B"
"Chaetomorpha.melagonium","#799D00","B",2,"Zone5_B"
"Bryopsis.hypnoides","#799D00","B",2,"Zone5_B"
"Callithamnion.corymbosum","#799D00","B",2,"Zone5_B"
"Ceramium.diaphanum","#799D00","B",2,"Zone5_B"
"Streblospio.shrubsolii","#799D00","B",2,"Zone5_B"
"Sphaerotrichia.divaricata","#799D00","B",2,"Zone5_B"
"Dumontia.contorta","#799D00","B",2,"Zone5_B"
"Chaetomorpha.linum","#799D00","B",2,"Zone5_B"
"Cladophora.sericea","#799D00","B",2,"Zone5_B"
"Heteromastus.filiformis","#799D00","B",2,"Zone5_B"
"Polydora.cornuta","#799D00","B",2,"Zone5_B"
"Polysiphonia.elongata","#D169D0","A",1,"Zone5_A"
"Dasya.baillouviana","#D169D0","A",1,"Zone5_A"
"Mesogloia.vermiculata","#D169D0","A",1,"Zone5_A"
"Chara.baltica","#D169D0","A",1,"Zone5_A"
"Ruppia.maritima","#D169D0","A",1,"Zone5_A"
"Elachista.fucicola","#D169D0","A",1,"Zone5_A"
"Ulva.lactuca","#D169D0","A",1,"Zone5_A"
"Zannichellia.palustris","#D169D0","A",1,"Zone5_A"
"Scytosiphon.lomentaria","#D169D0","A",1,"Zone5_A"
"Ruppia.cirrhosa","#D169D0","A",1,"Zone5_A"
"Zostera.marina","#D169D0","A",1,"Zone5_A"
"Sphaerodorum.gracilis","#7B8AE6","K",11,"Zone6_K"
"Brada.villosa","#7B8AE6","K",11,"Zone6_K"
"Virgularia.mirabilis","#7B8AE6","K",11,"Zone6_K"
